,NAME,ADJUSTMENT,HOLES,RELATIVE_PAR,SG_PUTTING,SG_OTT,SG_APR,SG_ARG,WINS,TOP_10S,1ST,2ND,3RD,YEAR,SCORE_AVERAGE,DRIVING_DISTANCE,DRIVING_ACCURACY,DRIVING_USAGE,GREENS_IN_REGULATION,TOTAL_SG
1757,Bubba Watson,10.362,756.0,-0.29,-10.647,0.522,0.561,0.061,0.0,4.0,0.0,0.0,0.0,2021,71.00861904761905,303.79761904761904,0.5948275862068966,0.1111111111111111,0.6666666666666666,1.1440000000000001
1758,Brendon Todd,43.444,1116.0,-0.34,43.434,-0.298,-0.509,0.424,0.0,1.0,0.0,0.0,0.0,2021,71.02329032258065,275.64516129032256,0.7361751152073732,0.1111111111111111,0.6362007168458781,-0.38299999999999995
1759,J.T. Poston,14.171,936.0,-0.33,44.451,-0.2,-0.419,-0.047,0.0,1.0,0.0,0.0,1.0,2021,71.02251923076923,300.86538461538464,0.5361111111111111,0.1111111111111111,0.6175213675213675,-0.666
1760,Maverick McNealy,24.648,864.0,-0.33,5.7170000000000005,0.13,-0.5489999999999999,0.17800000000000002,0.0,2.0,0.0,1.0,0.0,2021,71.03433333333334,297.4166666666667,0.5703592814371258,0.1111111111111111,0.6458333333333334,-0.2409999999999999
1761,Alex Noren,4.309,1008.0,-0.32,15.474,-0.231,-0.127,0.364,0.0,0.0,0.0,0.0,0.0,2021,71.04123214285714,298.92857142857144,0.5387596899224806,0.1111111111111111,0.6061507936507936,0.006000000000000005
1762,Camilo Villegas,18.683,882.0,-0.29,-2.0580000000000003,-0.256,0.354,0.275,0.0,2.0,0.0,0.0,0.0,2021,71.05475510204082,293.07142857142856,0.5367647058823529,0.1111111111111111,0.6337868480725624,0.373
1763,Andrew Putnam,38.72,1134.0,-0.27,15.908,-0.519,-0.039,0.241,0.0,3.0,0.0,0.0,0.0,2021,71.09079365079366,284.62698412698415,0.6059225512528473,0.1111111111111111,0.6578483245149912,-0.31700000000000006
1764,Scott Stallings,31.587,864.0,-0.27,-6.292999999999998,0.051,0.385,-0.35200000000000004,0.0,1.0,0.0,0.0,0.0,2021,71.0955625,296.6354166666667,0.5990990990990991,0.1111111111111111,0.6724537037037037,0.08399999999999996
1765,Pat Perez,31.95,1224.0,-0.32,22.854,-0.075,0.121,0.044,0.0,1.0,0.0,0.0,0.0,2021,71.10220588235293,295.0220588235294,0.5856236786469344,0.1111111111111111,0.6446078431372549,0.09
1766,Peter Malnati,39.864,972.0,-0.36,18.13,-0.267,-0.05,0.063,0.0,3.0,0.0,1.0,0.0,2021,71.10859259259259,290.5,0.5689655172413793,0.1111111111111111,0.6327160493827161,-0.254
1767,Danny Willett,-5.14,630.0,-0.37,4.913,0.333,-0.094,0.769,0.0,2.0,0.0,0.0,0.0,2021,71.11028571428572,295.6142857142857,0.5934291581108829,0.1111111111111111,0.5952380952380952,1.008
1768,Chase Seiffert,30.358,1008.0,-0.27,0.406,0.105,0.05,-0.192,0.0,1.0,0.0,0.0,1.0,2021,71.13139285714286,291.60714285714283,0.6240409207161125,0.1111111111111111,0.6666666666666666,-0.037000000000000005
1769,Austin Cook,36.365,864.0,-0.28,16.43,0.052000000000000005,-0.36,-0.006999999999999999,0.0,1.0,0.0,1.0,0.0,2021,71.1534375,290.9895833333333,0.6546546546546547,0.1111111111111111,0.6493055555555556,-0.315
1770,Adam Hadwin,11.179,1008.0,-0.29,14.864,-0.016,-0.409,0.41,0.0,1.0,0.0,0.0,0.0,2021,71.16391071428572,293.88392857142856,0.6143958868894601,0.1111111111111111,0.6180555555555556,-0.015000000000000013
1771,Rory Sabbatini,13.326,954.0,-0.31,13.498,0.008,-0.22,-0.08800000000000001,0.0,1.0,0.0,0.0,0.0,2021,71.17596226415094,288.2358490566038,0.6035182679296346,0.1111111111111111,0.6425576519916143,-0.3
1772,Troy Merritt,16.264,1152.0,-0.24,-3.665,-0.23,0.187,0.03,0.0,1.0,0.0,0.0,0.0,2021,71.176,291.671875,0.5923423423423423,0.1111111111111111,0.6380208333333334,-0.013000000000000012
1773,Bo Hoag,29.707,1044.0,-0.25,-1.457,0.251,-0.183,-0.004,0.0,0.0,0.0,0.0,0.0,2021,71.18460344827587,292.5086206896552,0.6138613861386139,0.1111111111111111,0.6704980842911877,0.064
1774,Harry Higgs,36.929,864.0,-0.35,7.94,0.022,0.224,-0.119,0.0,1.0,0.0,1.0,0.0,2021,71.18602083333333,298.8125,0.562874251497006,0.1111111111111111,0.6597222222222222,0.127
1775,Adam Schenk,44.044,1224.0,-0.26,-4.637,0.096,0.112,0.012,0.0,0.0,0.0,0.0,0.0,2021,71.2065294117647,297.56617647058823,0.5972515856236786,0.1111111111111111,0.6535947712418301,0.22000000000000003
1776,Charl Schwartzel,17.93,1008.0,-0.27,-1.067,-0.024,0.141,0.386,0.0,1.0,0.0,1.0,0.0,2021,71.21303571428571,302.0625,0.5796915167095116,0.1111111111111111,0.6577380952380952,0.503
1777,Adam Long,9.492,972.0,-0.3,-3.726,0.11,-0.396,-0.22,0.0,2.0,0.0,0.0,1.0,2021,71.21281481481482,289.85185185185185,0.6554959785522788,0.1111111111111111,0.6286008230452675,-0.506
1778,Francesco Molinari,-1.079,576.0,-0.28,-0.05,0.01,0.35600000000000004,0.257,0.0,3.0,0.0,0.0,0.0,2021,71.21628125,292.84375,0.6103603603603603,0.1111111111111111,0.6302083333333334,0.623
1779,Brendan Steele,50.277,1044.0,-0.29,-12.503,0.23,0.09,0.091,0.0,3.0,0.0,0.0,1.0,2021,71.22891379310344,299.9051724137931,0.6311881188118812,0.1111111111111111,0.6666666666666666,0.41100000000000003
1780,C.T. Pan,27.682,972.0,-0.26,-5.865,-0.29,0.302,0.153,0.0,2.0,0.0,0.0,1.0,2021,71.23485185185184,293.77777777777777,0.5957446808510638,0.1111111111111111,0.6399176954732511,0.165
1781,Michael Thompson,26.83,972.0,-0.28,4.731,-0.14,-0.166,0.134,0.0,1.0,0.0,0.0,0.0,2021,71.23759259259259,289.462962962963,0.6835106382978723,0.1111111111111111,0.6491769547325102,-0.17200000000000004
1782,Lee Westwood,-22.259,576.0,-0.25,5.649,-0.028,0.045,0.047,0.0,2.0,0.0,2.0,0.0,2021,71.24190625,294.96875,0.6076233183856502,0.1111111111111111,0.6267361111111112,0.064
1783,Nate Lashley,30.7,1008.0,-0.27,3.572,-0.402,-0.08900000000000001,0.202,0.0,2.0,0.0,0.0,0.0,2021,71.24464285714285,292.82142857142856,0.6089743589743589,0.1111111111111111,0.6537698412698413,-0.28900000000000003
1784,Bronson Burgoon,20.406,900.0,-0.28,-7.415,0.101,-0.257,0.17,0.0,0.0,0.0,0.0,0.0,2021,71.24812,297.42,0.5864553314121037,0.1111111111111111,0.67,0.014000000000000012
1785,Mackenzie Hughes,23.935,972.0,-0.31,27.492,-0.358,-0.453,0.022,0.0,3.0,0.0,0.0,1.0,2021,71.25805555555556,293.3333333333333,0.588,0.1111111111111111,0.6306584362139918,-0.7889999999999999
1786,Kevin Na,33.525,918.0,-0.29,-5.681,-0.211,-0.265,0.611,1.0,1.0,1.0,0.0,0.0,2021,71.26519607843137,287.6764705882353,0.6774647887323944,0.1111111111111111,0.6470588235294118,0.135
1787,Kevin Chappell,13.576,504.0,-0.26,8.562999999999999,-0.336,-0.08,-0.185,0.0,0.0,0.0,0.0,0.0,2021,71.27057142857143,297.73214285714283,0.49742268041237114,0.1111111111111111,0.6567460317460317,-0.601
1788,Tom Lewis,6.567,900.0,-0.27,-1.131,0.259,0.038,-0.09,0.0,1.0,0.0,0.0,0.0,2021,71.27134,303.71,0.5489913544668588,0.1111111111111111,0.64,0.207
1789,Scott Piercy,35.765,900.0,-0.27,-17.857,0.066,-0.067,0.02,0.0,0.0,0.0,0.0,0.0,2021,71.2753,292.42,0.5893371757925072,0.1111111111111111,0.64,0.019
1790,Cameron Percy,25.778,864.0,-0.3,1.035,0.006,0.264,-0.416,0.0,2.0,0.0,0.0,0.0,2021,71.307875,283.7083333333333,0.6313432835820896,0.1111111111111111,0.7037037037037037,-0.14599999999999996
1791,Sam Ryder,29.238,972.0,-0.28,-16.215,0.133,0.358,-0.348,0.0,3.0,0.0,1.0,0.0,2021,71.31922222222222,297.1203703703704,0.6143617021276596,0.1111111111111111,0.684156378600823,0.14300000000000002
1792,Luke List,27.808,1062.0,-0.3,-28.292,0.531,0.121,-0.077,0.0,2.0,0.0,0.0,0.0,2021,71.33572881355933,312.43220338983053,0.537712895377129,0.1111111111111111,0.6666666666666666,0.5750000000000001
1793,Ryan Armour,25.937,900.0,-0.29,14.468,-0.187,-0.3670000000000001,-0.127,0.0,1.0,0.0,0.0,0.0,2021,71.33874,279.68,0.6982758620689655,0.1111111111111111,0.6377777777777778,-0.681
1794,Justin Rose,12.897,576.0,-0.39,3.954,-0.217,0.233,0.006,0.0,1.0,0.0,0.0,0.0,2021,71.34053125,296.984375,0.5995475113122172,0.1111111111111111,0.6388888888888888,0.022000000000000013
1795,Brandt Snedeker,17.092,1008.0,-0.35,24.039,-0.177,0.098,0.001,0.0,2.0,0.0,0.0,0.0,2021,71.34092857142858,287.50892857142856,0.6314432989690721,0.1111111111111111,0.6200396825396826,-0.07799999999999999
1796,Mark Hubbard,34.838,1044.0,-0.29,8.246,-0.28,-0.15,0.171,0.0,0.0,0.0,0.0,0.0,2021,71.34203448275862,278.94827586206895,0.6533665835411472,0.1111111111111111,0.6302681992337165,-0.259
1797,Marc Leishman,31.653,864.0,-0.31,-0.22,-0.272,0.718,0.126,1.0,3.0,1.0,0.0,0.0,2021,71.3469375,291.15625,0.5788690476190477,0.1111111111111111,0.6458333333333334,0.572
1798,Wesley Bryan,12.397,540.0,-0.32,7.792000000000002,-0.227,0.16699999999999998,-0.069,0.0,0.0,0.0,0.0,0.0,2021,71.34656666666666,299.3333333333333,0.5120192307692307,0.1111111111111111,0.6222222222222222,-0.12900000000000003
1799,Matt Kuchar,30.412,792.0,-0.31,6.8039999999999985,-0.278,0.085,0.043,0.0,1.0,0.0,0.0,1.0,2021,71.35027272727272,287.40909090909093,0.6748366013071896,0.1111111111111111,0.6527777777777778,-0.15000000000000002
1800,Vaughn Taylor,33.289,990.0,-0.29,16.912,-0.5820000000000001,-0.163,0.392,0.0,1.0,0.0,0.0,0.0,2021,71.35070909090909,279.3636363636364,0.6518324607329843,0.1111111111111111,0.6292929292929293,-0.3530000000000001
1801,Sebastián Muñoz,31.815,1116.0,-0.3,-3.724,0.07200000000000001,0.233,-0.005,0.0,2.0,0.0,0.0,0.0,2021,71.35185483870967,297.64516129032256,0.6244239631336406,0.1111111111111111,0.6666666666666666,0.30000000000000004
1802,Hank Lebioda,23.757,792.0,-0.25,0.804,-0.344,0.251,-0.339,0.0,0.0,0.0,0.0,0.0,2021,71.35811363636364,292.8636363636364,0.5686274509803921,0.1111111111111111,0.6679292929292929,-0.432
1803,Doc Redman,28.298,900.0,-0.3,-0.72,0.121,0.273,-0.578,0.0,2.0,0.0,0.0,1.0,2021,71.36596,295.21,0.6184971098265896,0.1111111111111111,0.6522222222222223,-0.18399999999999994
1804,Peter Uihlein,18.766,504.0,-0.38,-4.535,-0.309,-0.158,0.449,0.0,1.0,0.0,0.0,1.0,2021,71.4202142857143,296.73214285714283,0.47680412371134023,0.1111111111111111,0.5753968253968254,-0.01799999999999996
1805,Chesson Hadley,7.017,792.0,-0.31,27.844,-0.5329999999999999,-0.34700000000000003,-0.281,0.0,0.0,0.0,0.0,0.0,2021,71.43220454545454,296.8636363636364,0.5195439739413681,0.1111111111111111,0.6287878787878788,-1.161
1806,Patrick Rodgers,16.477,1080.0,-0.28,6.8039999999999985,0.163,-0.6829999999999999,-0.033,0.0,0.0,0.0,0.0,0.0,2021,71.44128333333333,305.68333333333334,0.5047846889952153,0.1111111111111111,0.6574074074074074,-0.5529999999999999
1807,Vincent Whaley,34.837,972.0,-0.32,4.687,0.008,-0.419,-0.35600000000000004,0.0,0.0,0.0,0.0,0.0,2021,71.44142592592593,295.5,0.5531914893617021,0.1111111111111111,0.6409465020576132,-0.767
1808,Henrik Norlander,30.773,1044.0,-0.25,-24.58,0.185,0.471,-0.066,0.0,2.0,0.0,1.0,0.0,2021,71.44436206896552,297.2155172413793,0.6513647642679901,0.1111111111111111,0.6896551724137931,0.5899999999999999
1809,Robert Streb,37.014,828.0,-0.29,-0.62,-0.3670000000000001,-0.09,0.108,1.0,1.0,1.0,0.0,0.0,2021,71.45682608695653,290.42391304347825,0.5864197530864198,0.1111111111111111,0.6388888888888888,-0.3490000000000001
1810,Kyoung-Hoon Lee,49.148,1224.0,-0.31,-13.366,-0.066,0.133,0.35100000000000003,0.0,1.0,0.0,1.0,0.0,2021,71.45805882352941,296.83088235294116,0.5961945031712473,0.1111111111111111,0.6290849673202614,0.41800000000000004
1811,Brian Stuard,39.983,1188.0,-0.29,2.742,0.003,-0.116,-0.033,0.0,1.0,0.0,0.0,1.0,2021,71.4694393939394,279.8181818181818,0.7167755991285403,0.1111111111111111,0.6531986531986532,-0.14600000000000002
1812,Josh Teater,26.601,540.0,-0.36,1.003,-0.023,-0.272,-0.415,0.0,0.0,0.0,0.0,0.0,2021,71.52003333333333,288.75,0.6666666666666666,0.1111111111111111,0.6277777777777778,-0.71
1813,Kyle Stanley,51.396,1152.0,-0.26,-32.259,-0.018000000000000002,0.191,0.189,0.0,1.0,0.0,0.0,0.0,2021,71.5218125,292.03125,0.6278026905829597,0.1111111111111111,0.6822916666666666,0.362
1814,Ryan Brehm,16.145,612.0,-0.29,-3.769,0.409,-0.785,-0.7979999999999999,0.0,0.0,0.0,0.0,0.0,2021,71.53367647058823,310.8529411764706,0.5548523206751055,0.1111111111111111,0.6617647058823529,-1.174
1815,Aaron Baddeley,27.316,648.0,-0.31,2.7960000000000003,-0.472,-0.154,-0.145,0.0,0.0,0.0,0.0,0.0,2021,71.53655555555555,284.625,0.5697211155378487,0.1111111111111111,0.6342592592592593,-0.771
1816,Joel Dahmen,37.401,936.0,-0.33,-6.357,0.25,-0.202,-0.35,1.0,2.0,1.0,0.0,0.0,2021,71.54617307692307,294.46153846153845,0.6616022099447514,0.1111111111111111,0.6452991452991453,-0.302
1817,Ryan Moore,5.95,504.0,-0.25,-15.877,0.504,-0.047,0.094,0.0,0.0,0.0,0.0,0.0,2021,71.56964285714285,286.10714285714283,0.7164948453608248,0.1111111111111111,0.6428571428571429,0.551
1818,Kevin Kisner,32.99,756.0,-0.33,12.174,-0.198,0.061,-0.162,0.0,1.0,0.0,1.0,0.0,2021,71.57119047619047,286.6190476190476,0.7013651877133106,0.1111111111111111,0.6653439153439153,-0.29900000000000004
1819,Tyler McCumber,12.709,828.0,-0.26,-23.609,0.251,-0.124,-0.121,0.0,2.0,0.0,1.0,0.0,2021,71.5806304347826,308.3804347826087,0.5760869565217391,0.1111111111111111,0.6497584541062802,0.006000000000000005
1820,Will Gordon,28.209,1152.0,-0.31,2.0340000000000003,0.328,-0.058,-0.54,0.0,0.0,0.0,0.0,0.0,2021,71.581390625,314.625,0.5482062780269058,0.1111111111111111,0.6692708333333334,-0.27
1821,D.J. Trahan,21.964,792.0,-0.27,-8.666,-0.315,0.071,0.109,0.0,0.0,0.0,0.0,0.0,2021,71.5900909090909,292.54545454545456,0.5618892508143323,0.1111111111111111,0.6388888888888888,-0.135
1822,Tommy Fleetwood,5.503,612.0,-0.29,-5.255,-0.29,0.104,0.373,0.0,2.0,0.0,0.0,0.0,2021,71.60302941176471,298.20588235294116,0.6207627118644068,0.1111111111111111,0.6454248366013072,0.187
1823,Tyler Duncan,17.069,1188.0,-0.25,-27.939,-0.005,0.35200000000000004,-0.213,0.0,0.0,0.0,0.0,0.0,2021,71.60710606060607,289.030303030303,0.6652078774617067,0.1111111111111111,0.6372053872053872,0.13400000000000004
1824,David Hearn,20.727,792.0,-0.3,12.114,-0.569,-0.381,-0.153,0.0,1.0,0.0,0.0,0.0,2021,71.63015909090909,275.3068181818182,0.6862745098039216,0.1111111111111111,0.6287878787878788,-1.103
1825,Keith Mitchell,29.689,972.0,-0.32,-10.016,0.398,-0.097,-0.295,0.0,1.0,0.0,0.0,0.0,2021,71.64238888888889,305.47222222222223,0.5266666666666666,0.1111111111111111,0.6286008230452675,0.006000000000000061
1826,Richy Werenski,47.584,1008.0,-0.33,-7.131,-0.205,-0.136,0.156,0.0,2.0,0.0,0.0,1.0,2021,71.65328571428572,295.23214285714283,0.6061381074168798,0.1111111111111111,0.6299603174603174,-0.18499999999999997
1827,Rickie Fowler,-1.185,900.0,-0.27,-14.769,0.175,-0.358,0.409,0.0,0.0,0.0,0.0,0.0,2021,71.6563,301.05,0.5977011494252874,0.1111111111111111,0.6433333333333333,0.22599999999999998
1828,"Ted Potter, Jr.",13.563,756.0,-0.28,-12.865,-0.43,0.065,-0.002,0.0,1.0,0.0,0.0,0.0,2021,71.68007142857144,290.0357142857143,0.5481099656357389,0.1111111111111111,0.6296296296296297,-0.367
1829,Martin Laird,35.521,936.0,-0.25,-11.587,0.147,-0.003,0.004,1.0,1.0,1.0,0.0,0.0,2021,71.70232692307692,296.49038461538464,0.6813186813186813,0.1111111111111111,0.7019230769230769,0.148
1830,Graeme McDowell,-0.016,684.0,-0.24,-2.012,-0.5660000000000001,-0.422,-0.16899999999999998,0.0,1.0,0.0,0.0,0.0,2021,71.7101052631579,285.6842105263158,0.6026615969581749,0.1111111111111111,0.6008771929824561,-1.157
1831,Kramer Hickok,19.032,792.0,-0.28,-10.532,0.048,-0.384,0.052000000000000005,0.0,1.0,0.0,0.0,0.0,2021,71.72800000000001,292.84090909090907,0.6480263157894737,0.1111111111111111,0.6553030303030303,-0.28400000000000003
1832,Dylan Frittelli,23.552,828.0,-0.27,-19.078,-0.058,-0.175,0.502,0.0,2.0,0.0,0.0,0.0,2021,71.72939130434783,309.9130434782609,0.5062695924764891,0.1111111111111111,0.643719806763285,0.269
1833,Rob Oppenheim,41.678,900.0,-0.34,-3.649,-0.434,0.106,0.225,0.0,1.0,0.0,0.0,0.0,2021,71.75356,285.53,0.6475644699140402,0.1111111111111111,0.6233333333333333,-0.10300000000000001
1834,Rafael Campos,16.656,684.0,-0.31,6.522,0.23,-0.5920000000000001,-0.09,0.0,2.0,0.0,1.0,1.0,2021,71.7541052631579,298.75,0.5716981132075472,0.1111111111111111,0.6374269005847953,-0.45200000000000007
1835,Satoshi Kodaira,35.4,864.0,-0.24,-14.443,0.03,0.036000000000000004,-0.359,0.0,0.0,0.0,0.0,0.0,2021,71.75833333333334,286.6875,0.6873111782477341,0.1111111111111111,0.6388888888888888,-0.293
1836,Brandon Hagy,27.269,900.0,-0.27,-15.118,0.238,-0.421,0.16399999999999998,0.0,1.0,0.0,1.0,0.0,2021,71.76538,309.85,0.507183908045977,0.1111111111111111,0.6333333333333333,-0.019000000000000017
1837,Nick Taylor,56.525,1044.0,-0.3,1.0759999999999998,-0.031,-0.207,-0.16,0.0,0.0,0.0,0.0,0.0,2021,71.7676724137931,294.2413793103448,0.6283950617283951,0.1111111111111111,0.6475095785440613,-0.398
1838,Jason Dufner,17.032,936.0,-0.22,-10.724,-0.041,-0.102,-0.122,0.0,0.0,0.0,0.0,0.0,2021,71.76984615384616,285.27884615384613,0.6246537396121884,0.1111111111111111,0.6463675213675214,-0.265
1839,Chez Reavie,28.021,900.0,-0.25,-31.74,0.027000000000000003,0.693,-0.141,0.0,1.0,0.0,0.0,1.0,2021,71.78042,280.48,0.6934097421203438,0.1111111111111111,0.6677777777777778,0.579
1840,Padraig Harrington,-4.421,540.0,-0.27,-5.779,-0.127,-0.218,-0.268,0.0,0.0,0.0,0.0,0.0,2021,71.78596666666667,300.3833333333333,0.5504807692307693,0.1111111111111111,0.6018518518518519,-0.613
1841,Kris Ventura,22.835,972.0,-0.33,12.536,0.278,-0.5670000000000001,-0.254,0.0,2.0,0.0,0.0,0.0,2021,71.79324074074074,305.01851851851853,0.5973333333333334,0.1111111111111111,0.6296296296296297,-0.543
1842,Kevin Tway,26.996,612.0,-0.25,-12.252,-0.483,-0.107,-0.017,0.0,0.0,0.0,0.0,0.0,2021,71.794,302.5,0.5338983050847458,0.1111111111111111,0.6584967320261438,-0.607
1843,Matthew Wolff,18.204,630.0,-0.37,9.975,-0.517,0.474,-0.465,0.0,2.0,0.0,2.0,0.0,2021,71.80582857142858,312.9142857142857,0.49794238683127573,0.1111111111111111,0.638095238095238,-0.508
1844,Joseph Bramlett,29.992,936.0,-0.25,-27.723000000000006,0.07400000000000001,-0.118,0.6779999999999999,0.0,0.0,0.0,0.0,0.0,2021,71.846,306.8173076923077,0.56353591160221,0.1111111111111111,0.6688034188034188,0.6339999999999999
1845,Tim Wilkinson,26.056,720.0,-0.26,-1.615,-0.451,-0.09,0.033,0.0,0.0,0.0,0.0,0.0,2021,71.8514,276.2625,0.6756272401433692,0.1111111111111111,0.6416666666666667,-0.508
1846,Michael Gligic,38.722,936.0,-0.31,8.184,0.057,-0.6459999999999999,-0.01,0.0,1.0,0.0,0.0,0.0,2021,71.87926923076924,300.99038461538464,0.574585635359116,0.1111111111111111,0.6506410256410257,-0.5989999999999999
1847,Ben Martin,12.455,504.0,-0.3,1.002,-0.103,-0.608,0.172,0.0,1.0,0.0,0.0,0.0,2021,71.94482142857143,292.0357142857143,0.6530612244897959,0.1111111111111111,0.626984126984127,-0.5389999999999999
1848,Fabián Gómez,23.889,666.0,-0.23,-6.497000000000001,-0.879,-0.53,0.997,0.0,0.0,0.0,0.0,0.0,2021,71.96997297297298,282.8918918918919,0.632295719844358,0.1111111111111111,0.6141141141141141,-0.41200000000000003
1849,Scott Harrington,16.729,1026.0,-0.27,-13.817,-0.025,-0.514,0.107,0.0,0.0,0.0,0.0,0.0,2021,71.97770175438598,305.62280701754383,0.5725094577553594,0.1111111111111111,0.6033138401559455,-0.43200000000000005
1850,Henrik Stenson,-0.786,666.0,-0.26,-19.993,-0.614,0.381,0.001,0.0,0.0,0.0,0.0,0.0,2021,71.97875675675675,282.2567567567568,0.671875,0.1111111111111111,0.6036036036036037,-0.23199999999999998
1851,Danny Lee,6.623,792.0,-0.27,-33.976,0.184,0.077,-0.292,0.0,0.0,0.0,0.0,0.0,2021,71.99143181818182,300.60227272727275,0.5610561056105611,0.1111111111111111,0.6262626262626263,-0.030999999999999972
1852,Mark Anderson,25.683,648.0,-0.25,-3.484,-0.366,-0.079,-0.184,0.0,0.0,0.0,0.0,0.0,2021,71.99119444444445,284.7361111111111,0.5972222222222222,0.1111111111111111,0.6805555555555556,-0.629
1853,Robby Shelton,25.937,936.0,-0.31,-7.502999999999999,-0.444,-0.256,0.147,0.0,0.0,0.0,0.0,0.0,2021,72.01801923076923,293.1730769230769,0.5276243093922652,0.1111111111111111,0.6025641025641025,-0.5529999999999999
1854,Scott Brown,32.29,972.0,-0.27,4.206,-0.14400000000000002,-0.375,-0.35100000000000003,0.0,0.0,0.0,0.0,0.0,2021,72.02388888888889,296.787037037037,0.5975935828877005,0.1111111111111111,0.6286008230452675,-0.8700000000000001
1855,Xinjun Zhang,31.5,972.0,-0.27,-16.032,-0.231,-0.336,-0.027000000000000003,0.0,0.0,0.0,0.0,0.0,2021,72.02777777777777,291.30555555555554,0.5718085106382979,0.1111111111111111,0.6255144032921811,-0.5940000000000001
1856,Gary Woodland,-3.656,684.0,-0.29,-10.141,-0.337,0.07,0.063,0.0,1.0,0.0,0.0,0.0,2021,72.03536842105264,309.63157894736844,0.5339622641509434,0.1111111111111111,0.6140350877192983,-0.20400000000000001
1857,Beau Hossler,27.065,1044.0,-0.28,7.455,-0.016,-0.51,-0.319,0.0,0.0,0.0,0.0,0.0,2021,72.03560344827585,303.1551724137931,0.5446650124069479,0.1111111111111111,0.6206896551724138,-0.845
1858,Jamie Lovemark,30.923,648.0,-0.26,-17.621,-0.236,-0.634,0.18,0.0,0.0,0.0,0.0,0.0,2021,72.05341666666666,302.43055555555554,0.4959839357429719,0.1111111111111111,0.6219135802469136,-0.69
1859,Kelly Kraft,13.596,720.0,-0.32,1.796,-0.194,0.383,-0.58,0.0,0.0,0.0,0.0,0.0,2021,72.0649,285.4,0.6061151079136691,0.1111111111111111,0.6138888888888889,-0.39099999999999996
1860,Bill Haas,19.843,540.0,-0.25,0.938,-0.16,-0.474,0.04,0.0,0.0,0.0,0.0,0.0,2021,72.09476666666666,292.06666666666666,0.5595238095238095,0.1111111111111111,0.6370370370370371,-0.594
1861,Rafa Cabrera Bello,-0.8,720.0,-0.26,10.028,-0.336,-0.52,-0.135,0.0,0.0,0.0,0.0,0.0,2021,72.10499999999999,288.5,0.6523297491039427,0.1111111111111111,0.6111111111111112,-0.9910000000000001
1862,Ben Taylor,24.406,576.0,-0.27,4.738,-0.767,0.039,-0.076,0.0,0.0,0.0,0.0,0.0,2021,72.1376875,289.359375,0.5022321428571429,0.1111111111111111,0.6336805555555556,-0.8039999999999999
1863,Luke Donald,12.608,648.0,-0.21,-15.32,-0.675,-0.078,-0.052000000000000005,0.0,0.0,0.0,0.0,0.0,2021,72.15577777777779,287.68055555555554,0.5622489959839357,0.1111111111111111,0.6558641975308642,-0.805
1864,Byeong Hun An,23.661,936.0,-0.28,-45.899,-0.158,-0.129,0.542,0.0,1.0,0.0,0.0,0.0,2021,72.16655769230769,298.75961538461536,0.5097222222222222,0.1111111111111111,0.6271367521367521,0.255
1865,K.J. Choi,25.185,648.0,-0.25,-18.644,-0.877,0.192,0.156,0.0,0.0,0.0,0.0,0.0,2021,72.19958333333334,271.0138888888889,0.6573705179282868,0.1111111111111111,0.6172839506172839,-0.529
1866,Brian Gay,25.845,792.0,-0.27,5.039,-0.898,-0.643,0.155,1.0,1.0,1.0,0.0,0.0,2021,72.20102272727273,286.9886363636364,0.5663430420711975,0.1111111111111111,0.6035353535353535,-1.386
1867,Phil Mickelson,-3.234,720.0,-0.25,-3.177,-0.476,0.07,-0.173,0.0,0.0,0.0,0.0,0.0,2021,72.21915,300.8875,0.5,0.1111111111111111,0.6541666666666667,-0.579
1868,Nelson Ledesma,26.567,540.0,-0.3,-2.789,-0.284,0.092,-0.246,0.0,0.0,0.0,0.0,0.0,2021,72.2189,291.15,0.5334928229665071,0.1111111111111111,0.6296296296296297,-0.43799999999999994
